,Averaging Time (sec),Bridge 1 Excitation (,Bridge 1 Resistance (ohms),Center Position (mm),"Coil Signal"" (mV)",Coil Signal' (mV),Comment,Frequency (Hz),M. Quad. Signal (emu),"M. Raw"" (emu)",M. Raw' (emu),M. Std. Err. (emu),Magnetic Field (Oe),Mass (grams),Max. Field (Oe),Max. Temperature (K),Measure Status (code),Min. Field (Oe),Min. Temperature (K),Moment (emu),Motor Lag (deg),Motor Status (code),PPMS Status (code),Peak Amplitude (mm),Pressure (Torr),Range (mV),Sample Position (deg),System Field (Oe),System Temp. (K),Temperature (K),Time Stamp (sec),Transport Action,VSM Status (code)
822,0.999253354069792,,,8.50999919697642,0.000133480795493239,0.000938664123895416,,40.0298881530762,-2.91447084556248E-6,-2.45405676720738E-6,8.59951476026138E-5,2.55211539116276E-7,2206.398,55.507349293179,2212.79,25.0085659,0,2200.006,25.0083179,8.64221256733317E-5,20.2254489721852,0,5985,1.98772633444567,9.2E-6,0.25,,2206.398,24.7561,25.0084419,15141852.195,1,0
823,0.999253354069792,,,8.49999912083149,0.000134411713347024,0.00094219796795669,,40.0298881530762,-2.88702959303094E-6,-2.42498258627919E-6,8.63254668337617E-5,2.7862863556751E-7,2218.5385,56.096697196679,2224.287,25.0083179,0,2212.79,25.0082932,8.67542219101374E-5,20.2254489721852,0,5985,1.98772633444567,9.2E-6,0.25,,2218.5385,24.75625,25.00830555,15141852.835,1,0
824,0.999253354069792,,,8.49999912083149,0.000133754906677603,0.000943867296607086,,40.0298881530762,-2.97260208536787E-6,-2.50933041908897E-6,8.64651193643868E-5,2.34884467934802E-7,2231.9955,55.3893233867751,2239.704,25.0082932,0,2224.287,25.0081959,8.68940806047301E-5,20.2303068588231,0,5985,1.98771614647362,9.2E-6,0.25,,2231.9955,24.756,25.00824455,15141853.585,1,0
825,0.999253354069792,,,8.50999919697642,0.000139263303216201,0.00094868616010043,,40.0298881530762,-2.55453886011328E-6,-2.09062211752028E-6,8.69825668076937E-5,2.35574009380146E-7,2249.9885,56.2311373019867,2260.273,25.0082817,0,2239.704,25.0081959,8.7416262121358E-5,20.228329492029,0,5985,1.98766838019346,9.25E-6,0.25,,2249.9885,24.7558,25.0082388,15141854.555,1,0
826,0.999253354069792,,,8.49999912083149,0.000141234651209304,0.000958148228897897,,40.0298881530762,-2.52796503012042E-6,-2.05951099708989E-6,8.78642153291334E-5,2.18452322150025E-7,2269.8945,55.7840457889867,2279.516,25.0089951,0,2260.273,25.0082817,8.83024740347536E-5,20.2337467054265,0,5985,1.9875473216874,9.25E-6,0.25,,2269.8945,24.7559,25.0086384,15141855.54,1,0
827,0.999253354069792,,,8.49999912083149,0.000138092881564479,0.000965180154765487,,40.0298881530762,-2.92171845943978E-6,-2.44817979409223E-6,8.84391613137128E-5,1.82632606077505E-7,2289.802,55.3400807900636,2300.088,25.0091686,0,2279.516,25.0089951,8.88782268197689E-5,20.2295806987674,0,5985,1.98768297798036,9.2E-6,0.25,,2289.802,24.75585,25.00908185,15141856.54,1,0
828,0.999253354069792,,,8.49999912083149,0.000142641295419788,0.000968462694432641,,40.0298881530762,-2.56538705351348E-6,-2.09167934687888E-6,8.88008569205658E-5,2.81806456196518E-7,2309.6705,55.6488240551597,2319.253,25.0096149,0,2300.088,25.0091686,8.92435209911726E-5,20.2299251034345,0,5985,1.98772054014832,9.2E-6,0.25,,2309.6705,24.7562,25.00939175,15141857.53,1,0
829,0.999253354069792,,,8.49999912083149,0.000145133567666505,0.000975636479701835,,40.0298881530762,-2.45569667094013E-6,-1.97889704168232E-6,8.94861780312598E-5,2.76474515533348E-7,2327.569,55.7035380515059,2335.885,25.0099659,0,2319.253,25.0096149,8.99328337162888E-5,20.2323633442819,0,5985,1.9875934125954,9.2E-6,0.25,,2327.569,24.75635,25.0097904,15141858.525,1,0
830,0.999253354069792,,,8.50999919697642,0.000146333248681606,0.000976524932373632,,40.0298881530762,-2.36220937508383E-6,-1.88527114003773E-6,8.95864411339729E-5,1.93275638616315E-7,2345.458,55.558155146929,2355.031,25.0103626,0,2335.885,25.0099659,9.00340011717656E-5,20.233307603712,0,5985,1.98753814987091,9.2E-6,0.25,,2345.458,24.7563,25.01016425,15141859.52,1,0
831,0.999253354069792,,,8.49999912083149,0.000147997956716436,0.000981935843832006,,40.0298881530762,-2.29874351363949E-6,-1.81937148170188E-6,9.00972603323468E-5,2.74094343792541E-7,2365.2405,55.6113058862366,2375.45,25.0111446,0,2355.031,25.0103626,9.05476643617916E-5,20.2261422566615,0,5985,1.98750778842291,9.2E-6,0.25,,2365.2405,24.75645,25.0107536,15141860.525,1,0
832,0.999253354069792,,,8.49999912083149,0.00014723124137325,0.000990446981997801,,40.0298881530762,-2.50278939359044E-6,-2.01839798906861E-6,9.0844084897461E-5,2.11422700402937E-7,2385.0525,55.9857059469482,2394.655,25.0111446,0,2375.45,25.0110836,9.12971529563491E-5,20.2341025011762,0,5985,1.98756864165214,9.2E-6,0.25,,2385.0525,24.75665,25.0111141,15141861.525,1,0
