,Averaging Time (sec),Bridge 1 Excitation (,Bridge 1 Resistance (ohms),Center Position (mm),"Coil Signal"" (mV)",Coil Signal' (mV),Comment,Frequency (Hz),M. Quad. Signal (emu),"M. Raw"" (emu)",M. Raw' (emu),M. Std. Err. (emu),Magnetic Field (Oe),Mass (grams),Max. Field (Oe),Max. Temperature (K),Measure Status (code),Min. Field (Oe),Min. Temperature (K),Moment (emu),Motor Lag (deg),Motor Status (code),PPMS Status (code),Peak Amplitude (mm),Pressure (Torr),Range (mV),Sample Position (deg),System Field (Oe),System Temp. (K),Temperature (K),Time Stamp (sec),Transport Action,VSM Status (code)
54,0.999253354069792,,,6.44000299274921,0.000703689796529276,0.00422584803957769,,40.0298881530762,-2.10067371897949E-6,-1.84436324531624E-6,0.000385931868513628,5.47210637626363E-7,4519.4245,56.3108634109483,4532.143,300.0218201,0,4506.706,300.0213013,0.00038594232418561,20.1299187918272,0,5985,2.00263157193821,9.2E-6,0.25,,4519.4245,299.89325,300.0215607,29477290.965,1,0
55,0.999253354069792,,,6.44000299274921,0.000699803771552977,0.00422879926859326,,40.0298881530762,-2.4908576096681E-6,-2.23439248231941E-6,0.000386144891277143,3.69993363679046E-7,4497.2265,55.9333368361598,4506.706,300.0219116,0,4487.747,300.0213013,0.000386155095205368,20.1316616960533,0,5985,2.00257708766374,9.2E-6,0.25,,4497.2265,299.8927,300.02160645,29477291.98,1,0
56,0.999253354069792,,,6.44000299274921,0.000708943277431335,0.0042249865460993,,40.0298881530762,-1.62109222742053E-6,-1.36478961989629E-6,0.000385936931979657,5.09900629666126E-7,4475.872,56.3984058051021,4487.747,300.0219116,0,4463.997,300.0216675,0.00038594770985569,20.1302626756861,0,5985,2.00262302719609,9.2E-6,0.25,,4475.872,299.89165,300.02178955,29477292.975,1,0
57,0.999253354069792,,,6.44000299274921,0.000702193972926699,0.00422075516403771,,40.0298881530762,-2.15580343544541E-6,-1.89978283270793E-6,0.000385482662979772,4.37455501864228E-7,4451.362,55.5331430343136,4463.997,300.0216675,0,4438.727,300.0213013,0.000385493067710624,20.1325316885523,0,5985,2.00249275534808,9.2E-6,0.25,,4451.362,299.88915,300.0214844,29477293.975,1,0
58,0.999253354069792,,,6.44000299274921,0.00070013282736663,0.00422637331344674,,40.0298881530762,-2.42479939994905E-6,-2.16844403754065E-6,0.000385969873485483,4.29862385033207E-7,4426.8335,55.9989936317752,4438.727,300.0219116,0,4414.94,300.0213013,0.000385980116608249,20.1322433679156,0,5985,2.00238672599222,9.2E-6,0.25,,4426.8335,299.887,300.02160645,29477294.975,1,0
59,0.999253354069792,,,6.44000299274921,0.00070595689279439,0.00421280290304959,,40.0298881530762,-1.70002388893501E-6,-1.44446436107334E-6,0.000384801289308719,4.17382210368351E-7,4402.3455,56.3671406643329,4414.94,300.0229797,0,4389.751,300.0219116,0.000384811990172662,20.1341060545505,0,5985,2.00266821009122,9.2E-6,0.25,,4402.3455,299.88595,300.02244565,29477295.985,1,0
60,0.999253354069792,,,6.44000299274921,0.000698900479088216,0.00422524457317522,,40.0298881530762,-2.51658814250887E-6,-2.26034409729965E-6,0.000385790909866247,4.85624572073456E-7,4377.911,56.106858367429,4389.751,300.0229797,0,4366.071,300.0223999,0.000385801102737786,20.1337095838139,0,5985,2.00270947286838,9.25E-6,0.25,,4377.911,299.88425,300.0226898,29477296.985,1,0
61,0.999253354069792,,,6.44000299274921,0.000697789024036096,0.00422053557938638,,40.0298881530762,-2.54338594529043E-6,-2.28741952871003E-6,0.00038536753228193,4.88251756219016E-7,4355.8165,56.0630871703521,4366.071,300.022583,0,4345.562,300.0223999,0.000385377691675271,20.1334795907648,0,5985,2.00264672374257,9.25E-6,0.25,,4355.8165,299.8824,300.02249145,29477297.96,1,0
62,0.999253354069792,,,6.44000299274921,0.000706165713238301,0.00421622797386454,,40.0298881530762,-1.73376201358863E-6,-1.47800013707009E-6,0.000385093261126727,4.34778842466325E-7,4331.385,56.4695340003521,4345.562,300.022583,0,4317.208,300.0218811,0.000385103946094135,20.1340132887132,0,5985,2.00275082042114,9.2E-6,0.25,,4331.385,299.8812,300.02223205,29477298.965,1,0
63,0.999253354069792,,,6.44000299274921,0.000704494481831226,0.00421631236913651,,40.0298881530762,-1.88343093153371E-6,-1.62767397696344E-6,0.000385076801542472,4.44592475375176E-7,4307.028,55.7222971359674,4317.208,300.0226746,0,4296.848,300.0218811,0.000385087387413249,20.1347257157063,0,5985,2.0027428096404,9.2E-6,0.25,,4307.028,299.88065,300.02227785,29477299.98,1,0
